latitude,longitude,target_speed,way_maxspeed,speed_osrm,elevation,azimuth_diff,elevation_diff,,,,,
50.51854878,14.97318364,6.595940405,50,10.9,236,0,0,,,,,
50.51855777,14.9731841,6.699582301,50,10.9,236,0,0,,,,,
50.51856675,14.97318456,6.803224197,50,10.9,236,0,0,,,,,
50.51857574,14.97318502,6.906866093,50,10.9,236,0,0,,,,,
50.51858472,14.97318548,7.010507989,50,10.9,236,0,0,,,,,
50.51859371,14.97318593,7.114149885,50,10.9,236,0,0,,,,,
50.51860269,14.97318653,7.217791781,50,10.89561795,236,0.63306396,0,,,,,
50.51861167,14.97318714,7.321433677,50,10.89050051,236,0,0,,,,,
50.51862065,14.97318775,7.425075573,50,10.88538306,236,0,0,,,,,
50.51862963,14.97318837,7.528717468,50,10.88026561,236,0,0,,,,,
50.51863861,14.97318898,7.632359364,50,10.87514817,236,0,0,,,,,
50.5186476,14.9731896,7.73600126,50,10.87003072,236,0,0,,,,,
50.51865658,14.97319021,7.839643156,50,10.86491327,236,0,0,,,,,
50.51866556,14.97319082,7.943285052,50,10.85979583,236,0,0,,,,,
50.51867454,14.97319144,8.046926948,50,10.85467838,236,0,0,,,,,
50.51868352,14.97319205,8.150568844,50,10.84956093,236,0,0,,,,,
50.5186925,14.97319267,8.25421074,50,10.84444348,236,0,0,,,,,
50.51870148,14.97319328,8.357852636,50,10.83932604,236,0,0,,,,,
50.51871046,14.97319389,8.461494532,50,10.83420859,236,0,0,,,,,
50.51871945,14.9731944,8.565136428,50,10.87427752,236,0.557287467,0,,,,,
50.51872843,14.97319487,8.668778324,50,10.92366939,236,0,0,,,,,
50.51873742,14.97319535,8.77242022,50,10.97306127,236,0,0,,,,,
50.5187464,14.97319583,8.876062115,50,11.02245314,236,0,0,,,,,
50.51875539,14.9731963,8.979704011,50,11.07184502,236,0,0,,,,,
50.51876437,14.97319678,9.083345907,50,11.12123689,236,0,0,,,,,
50.51877335,14.97319726,9.186987803,50,11.17062877,236,0,0,,,,,
50.51878234,14.97319773,9.290629699,50,11.22002064,236,0,0,,,,,
50.51879132,14.97319821,9.394271595,50,11.26941252,236,0,0,,,,,
50.51880031,14.97319869,9.497913491,50,11.31880439,236,0,0,,,,,
50.51880929,14.97319917,9.601555387,50,11.36819627,236,0,0,,,,,
50.51881828,14.97319964,9.705197283,50,11.41758814,236,0,0,,,,,
50.51882726,14.97320015,9.808839179,50,11.45770782,236,0.518321846,0,,,,,
50.51883624,14.97320076,9.912481075,50,11.4702692,236,0,0,,,,,
50.51884522,14.97320136,10.01612297,50,11.48283057,236,0,0,,,,,
50.51885421,14.97320197,10.11976487,50,11.49539195,236,0,0,,,,,
50.51886319,14.97320257,10.22340676,50,11.50795332,236,0,0,,,,,
50.51887217,14.97320317,10.32704866,50,11.5205147,236,0,0,,,,,
50.51888115,14.97320378,10.43069055,50,11.53307607,236,0,0,,,,,
50.51889013,14.97320438,10.53433245,50,11.54563745,236,0,0,,,,,
50.51889911,14.97320499,10.63797435,50,11.55819882,236,0,0,,,,,
50.51890809,14.97320559,10.74161624,50,11.5707602,236,0,0,,,,,
50.51891707,14.9732062,10.84525814,50,11.58332157,236,0,0,,,,,
50.51892606,14.9732068,10.94890003,50,11.59588295,236,0,0,,,,,
50.51893504,14.97320732,11.05254193,50,11.53618742,236.0539261,0.501032893,0.053926122,,,,,
50.51894402,14.9732078,11.15618383,50,11.44126285,236.1341441,0,0.080217946,,,,,
50.51895301,14.97320829,11.25982572,50,11.34633828,236.214362,0,0.080217946,,,,,
50.51896199,14.97320877,11.36346762,50,11.25141371,236.29458,0,0.080217946,,,,,
50.51897098,14.97320925,11.46710951,50,11.15648914,236.3747979,0,0.080217946,,,,,
50.51897996,14.97320973,11.57075141,50,11.06156457,236.4550159,0,0.080217946,,,,,
50.51898895,14.97321021,11.67439331,50,10.96664,236.5352338,0,0.080217946,,,,,
50.51899793,14.97321069,11.7780352,50,10.87171543,236.6154517,0,0.080217946,,,,,
50.51900692,14.97321117,11.8816771,50,10.77679087,236.6956697,0,0.080217946,,,,,
50.5190159,14.97321166,11.98531899,50,10.6818663,236.7758876,0,0.080217946,,,,,
50.51902488,14.97321214,12.08896089,50,10.58694173,236.8561056,0,0.080217946,,,,,
50.51903387,14.97321262,12.19260278,50,10.49201716,236.9363235,0,0.080217946,,,,,
50.51904285,14.97321312,12.29624468,50,10.43172467,237,0.418354849,0.06367647,,,,,
50.51905183,14.9732137,12.39988658,50,10.50474848,237,0,0,,,,,
50.51906082,14.97321429,12.50352847,50,10.5777723,237,0,0,,,,,
50.5190698,14.97321487,12.60717037,50,10.65079612,237,0,0,,,,,
50.51907878,14.97321546,12.71081226,50,10.72381994,237,0,0,,,,,
50.51908776,14.97321604,12.81445416,50,10.79684376,237,0,0,,,,,
50.51909674,14.97321663,12.91809606,50,10.86986758,237,0,0,,,,,
50.51910573,14.97321721,13.02173795,50,10.9428914,237,0,0,,,,,
50.51911471,14.97321779,13.12537985,50,11.01591522,237,0,0,,,,,
50.51912369,14.97321838,13.22902174,50,11.08893903,237,0,0,,,,,
50.51913267,14.97321896,13.33266364,50,11.16196285,237,0,0,,,,,
50.51914165,14.97321955,13.43630554,50,11.23498667,237,0,0,,,,,
50.51915064,14.97322013,13.53994743,50,11.30801049,237,0,0,,,,,
50.51915962,14.97322071,13.64358933,50,11.38103431,237,0,0,,,,,
50.5191686,14.97322127,13.69823452,50,11.42966049,237,0.208573122,0,,,,,
50.51917758,14.97322181,13.7061881,50,11.45503683,237,0,0,,,,,
50.51918657,14.97322234,13.71414167,50,11.48041318,237,0,0,,,,,
50.51919555,14.97322287,13.72209525,50,11.50578952,237,0,0,,,,,
50.51920453,14.9732234,13.73004883,50,11.53116587,237,0,0,,,,,
50.51921352,14.97322394,13.7380024,50,11.55654221,237,0,0,,,,,
50.5192225,14.97322447,13.74595598,50,11.58191856,237,0,0,,,,,
50.51923148,14.973225,13.75390955,50,11.6072949,237,0,0,,,,,
50.51924047,14.97322554,13.76186313,50,11.63267124,237,0,0,,,,,
50.51924945,14.97322607,13.76981671,50,11.65804759,237,0,0,,,,,
50.51925843,14.9732266,13.77777028,50,11.68342393,237,0,0,,,,,
50.51926742,14.97322713,13.78572386,50,11.70880028,237,0,0,,,,,
50.5192764,14.97322767,13.79367743,50,11.73417662,237,0,0,,,,,
50.51928538,14.973228,13.80163101,50,11.75,237,2.165940555,0,,,,,
50.51929437,14.9732282,13.80958458,50,11.71922084,237.0340535,2.212771186,0.034053534,,,,,
50.51930335,14.97322875,13.81753816,50,11.63720872,237.1247904,0,0.090736818,,,,,
50.51931234,14.97322929,13.82549174,50,11.5551966,237.2155272,0,0.090736818,,,,,
50.51932132,14.97322984,13.83344531,50,11.47318447,237.306264,0,0.090736818,,,,,
50.5193303,14.97323038,13.84139889,50,11.39117235,237.3970008,0,0.090736818,,,,,
50.51933929,14.97323093,13.84935246,50,11.30916022,237.4877376,0,0.090736818,,,,,
50.51934827,14.97323147,13.85730604,50,11.2271481,237.5784744,0,0.090736818,,,,,
50.51935725,14.97323202,13.86525962,50,11.14513598,237.6692113,0,0.090736818,,,,,
50.51936623,14.97323256,13.87321319,50,11.06312385,237.7599481,0,0.090736818,,,,,
50.51937522,14.9732331,13.88116677,50,10.98111173,237.8506849,0,0.090736818,,,,,
50.5193842,14.97323365,13.88912034,50,10.89909961,237.9414217,0,0.090736818,,,,,
50.51939318,14.97323423,13.89707392,50,10.84615385,238,0.394632063,0.058578287,,,,,
50.51940216,14.97323487,13.90502749,50,10.84615385,238,0,0,,,,,
50.51941114,14.97323551,13.91298107,50,10.84615385,238,0,0,,,,,
50.51942012,14.97323615,13.92093465,50,10.84485727,238,6.97E-06,0,,,,,
50.5194291,14.97323679,13.92888822,50,10.83937476,238,0,0,,,,,
50.51943808,14.97323743,13.9368418,50,10.83389226,238,0,0,,,,,
50.51944706,14.97323808,13.94479537,50,10.82840976,238,0,0,,,,,
50.51945605,14.97323872,13.95274895,50,10.82292725,238,0,0,,,,,
50.51946503,14.97323936,13.96070253,50,10.81744475,238,0,0,,,,,
50.51947401,14.97324,13.9686561,50,10.81196225,238,0,0,,,,,
50.51948299,14.97324064,13.97660968,50,10.80647974,238,0,0,,,,,
50.51949197,14.97324128,13.98456325,50,10.80099724,238,0,0,,,,,
50.51950095,14.97324192,13.99251683,50,10.79551473,238,0,0,,,,,
50.51950993,14.97324257,14.0004704,50,10.79003223,238,0,0,,,,,
50.51951891,14.97324321,14.00842398,50,10.78454973,238,0,0,,,,,
50.51952789,14.97324385,14.01637756,50,10.77906722,238,0,0,,,,,
50.51953687,14.97324449,14.02433113,50,10.77358472,238,0,0,,,,,
50.51954585,14.97324513,14.03838006,50,10.76520272,238,0.089795587,0,,,,,
50.51955483,14.97324575,14.07594481,50,10.74563448,238,0,0,,,,,
50.51956381,14.97324637,14.11350957,50,10.72606624,238,0,0,,,,,
50.51957279,14.97324699,14.15107432,50,10.706498,238,0,0,,,,,
50.51958177,14.97324761,14.18863908,50,10.68692976,238,0,0,,,,,
50.51959075,14.97324822,14.22620383,50,10.66736152,238,0,0,,,,,
50.51959973,14.97324884,14.26376859,50,10.64779329,238,0,0,,,,,
50.51960871,14.97324971,14.30133334,50,10.64285714,238,1.321764808,0,,,,,
50.51961768,14.97325065,14.33889809,50,10.64285714,238,0,0,,,,,
50.51962665,14.97325159,14.37646285,50,10.64285714,238,0,0,,,,,
50.51963562,14.97325254,14.4140276,50,10.64285714,238,0,0,,,,,
50.51964458,14.97325348,14.45159236,50,10.64285714,238,0,0,,,,,
50.51965355,14.97325443,14.48915711,50,10.64285714,238,0,0,,,,,
50.51966252,14.97325537,14.52672187,50,10.64285714,238,0,0,,,,,
50.51967149,14.97325632,14.56428662,50,10.64285714,238,0,0,,,,,
50.51968046,14.97325725,14.60185137,50,10.64673779,238,0.084457715,0,,,,,
50.51968943,14.97325818,14.63941613,50,10.66087174,238,0,0,,,,,
50.5196984,14.9732591,14.67698088,50,10.6750057,238,0,0,,,,,
50.51970737,14.97326002,14.71454564,50,10.68913965,238,0,0,,,,,
50.51971634,14.97326095,14.75211039,50,10.70327361,238,0,0,,,,,
50.51972531,14.97326187,14.78967514,50,10.71740756,238,0,0,,,,,
50.51973429,14.97326279,14.8272399,50,10.73154151,238,0,0,,,,,
50.51974326,14.97326372,14.86480465,50,10.74567547,238,0,0,,,,,
50.51975223,14.97326464,14.90236941,50,10.75980942,238,0,0,,,,,
50.5197612,14.97326556,14.93993416,50,10.77394338,238,0,0,,,,,
50.51977017,14.97326649,14.97749892,50,10.78807733,238,0,0,,,,,
50.51977914,14.97326741,15.01506367,50,10.80221129,238,0,0,,,,,
50.51978811,14.97326833,15.05262842,50,10.81634524,238,0,0,,,,,
50.51979708,14.97326926,15.09019318,50,10.83047919,238,0,0,,,,,
50.51980605,14.97327018,15.12775793,50,10.84461315,238,0,0,,,,,
50.51981502,14.9732711,15.16018757,50,10.8622827,238.0150879,0.241762455,0.015087918,,,,,
50.51982399,14.97327196,15.15251017,50,10.90756644,238.1480176,0,0.132929685,,,,,
50.51983296,14.97327283,15.14483278,50,10.95285017,238.2809473,0,0.132929685,,,,,
50.51984194,14.97327369,15.13715539,50,10.99813391,238.413877,0,0.132929685,,,,,
50.51985091,14.97327455,15.12947799,50,11.04341765,238.5468067,0,0.132929685,,,,,
50.51985988,14.97327542,15.1218006,50,11.08870139,238.6797363,0,0.132929685,,,,,
50.51986885,14.97327628,15.1141232,50,11.13398513,238.812666,0,0.132929685,,,,,
50.51987783,14.97327715,15.10644581,50,11.17926887,238.9455957,0,0.132929685,,,,,
50.5198868,14.97327801,15.09876842,50,11.22455261,239.0785254,0,0.132929685,,,,,
50.51989577,14.97327887,15.09109102,50,11.26983635,239.2114551,0,0.132929685,,,,,
50.51990475,14.97327974,15.08341363,50,11.31512008,239.3443848,0,0.132929685,,,,,
50.51991372,14.9732806,15.07573624,50,11.36040382,239.4773144,0,0.132929685,,,,,
50.51992269,14.97328147,15.06805884,50,11.40568756,239.6102441,0,0.132929685,,,,,
50.51993166,14.97328233,15.06038145,50,11.4509713,239.7431738,0,0.132929685,,,,,
50.51994064,14.97328319,15.05270405,50,11.49625504,239.8761035,0,0.132929685,,,,,
50.51994961,14.97328407,15.04500631,50,11.52813811,240,0.538799962,0.123896498,,,,,
50.51995858,14.97328506,15.03702938,50,11.37622166,240,0,0,,,,,
50.51996754,14.97328606,15.02905246,50,11.2243052,240,0,0,,,,,
50.51997651,14.97328706,15.02107554,50,11.07238875,240,0,0,,,,,
50.51998548,14.97328805,15.01309862,50,10.92857143,240,0.34238687,0,,,,,
50.51999445,14.97328896,15.0051217,50,10.92857143,240,0,0,,,,,
50.52000342,14.97328987,14.99714478,50,10.92857143,240,0,0,,,,,
50.52001239,14.97329079,14.98916786,50,10.92857143,240,0,0,,,,,
50.52002136,14.9732917,14.98119093,50,10.92857143,240,0,0,,,,,
50.52003033,14.97329261,14.97321401,50,10.92857143,240,0,0,,,,,
50.5200393,14.97329352,14.96523709,50,10.92857143,240,0,0,,,,,
50.52004828,14.9732942,14.95726017,50,10.92857143,240,1.970647484,0,,,,,
50.52005727,14.97329463,14.94928325,50,10.92857143,240,0,0,,,,,
50.52006625,14.97329506,14.94130633,50,10.92857143,240,0,0,,,,,
50.52007524,14.97329549,14.93332941,50,10.92857143,240,0,0,,,,,
50.52008422,14.97329592,14.92535248,50,10.92857143,240,0,0,,,,,
50.52009321,14.97329643,14.91737556,50,10.95328184,240.0541843,0.457200488,0.054184286,,,,,
50.52010219,14.97329697,14.90939864,50,10.98408382,240.121726,0,0.067541686,,,,,
50.52011117,14.97329751,14.90142172,50,11.0148858,240.1892677,0,0.067541686,,,,,
50.52012016,14.97329805,14.8934448,50,11.04568778,240.2568093,0,0.067541686,,,,,
50.52012914,14.97329859,14.88546788,50,11.07648976,240.324351,0,0.067541686,,,,,
50.52013812,14.97329914,14.87749095,50,11.10729173,240.3918927,0,0.067541686,,,,,
50.5201471,14.97329968,14.86951403,50,11.13809371,240.4594344,0,0.067541686,,,,,
50.52015609,14.97330022,14.86153711,50,11.16889569,240.5269761,0,0.067541686,,,,,
50.52016507,14.97330076,14.85356019,50,11.19969767,240.5945178,0,0.067541686,,,,,
50.52017405,14.9733013,14.84558327,50,11.23049964,240.6620595,0,0.067541686,,,,,
50.52018304,14.97330184,14.83760635,50,11.26130162,240.7296011,0,0.067541686,,,,,
50.52019202,14.97330238,14.82962943,50,11.2921036,240.7971428,0,0.067541686,,,,,
50.520201,14.97330292,14.8216525,50,11.32290558,240.8646845,0,0.067541686,,,,,
50.52020999,14.97330346,14.81367558,50,11.35370756,240.9322262,0,0.067541686,,,,,
50.52021897,14.973304,14.80569866,50,11.38450953,240.9997679,0,0.067541686,,,,,
50.52022795,14.97330452,14.79852516,50,11.15384615,241,0.964533447,0.000232108,,,,,
50.52023693,14.97330529,14.79135443,50,11.15384615,241,0,0,,,,,
50.5202459,14.97330607,14.7841837,50,11.15384615,241,0,0,,,,,
50.52025488,14.97330685,14.77701296,50,11.15384615,241,0,0,,,,,
50.52026385,14.97330763,14.76984223,50,11.15384615,241,0,0,,,,,
50.52027283,14.9733084,14.7626715,50,11.15384615,241,0,0,,,,,
50.52028181,14.97330918,14.75550077,50,11.15384615,241,0,0,,,,,
50.52029078,14.97330996,14.74833004,50,11.15384615,241,0,0,,,,,
50.52029976,14.97331073,14.7411593,50,11.15384615,241,0,0,,,,,
50.52030873,14.97331151,14.73398857,50,11.15384615,241,0,0,,,,,
50.52031771,14.97331229,14.72681784,50,11.15384615,241,0,0,,,,,
50.52032669,14.97331307,14.71964711,50,11.15384615,241,0,0,,,,,
50.52033566,14.97331384,14.71247637,50,11.15384615,241,0,0,,,,,
50.52034464,14.97331462,14.70530564,50,11.15384615,241,0,0,,,,,
50.52035361,14.97331542,14.69813491,50,11.15655459,241.0352097,0.181638817,0.035209706,,,,,
50.52036259,14.97331624,14.69096418,50,11.16182433,241.1037162,0,0.068506532,,,,,
50.52037156,14.97331707,14.68379345,50,11.16709406,241.1722228,0,0.068506532,,,,,
50.52038054,14.97331789,14.67662271,50,11.17236379,241.2407293,0,0.068506532,,,,,
50.52038951,14.97331871,14.66945198,50,11.17763353,241.3092358,0,0.068506532,,,,,
50.52039848,14.97331953,14.66228125,50,11.18290326,241.3777424,0,0.068506532,,,,,
50.52040746,14.97332035,14.65511052,50,11.18817299,241.4462489,0,0.068506532,,,,,
50.52041643,14.97332118,14.64793979,50,11.19344273,241.5147554,0,0.068506532,,,,,
50.52042541,14.973322,14.64076905,50,11.19871246,241.583262,0,0.068506532,,,,,
50.52043438,14.97332282,14.63359832,50,11.20398219,241.6517685,0,0.068506532,,,,,
50.52044336,14.97332364,14.62642759,50,11.20925193,241.720275,0,0.068506532,,,,,
50.52045233,14.97332447,14.61925686,50,11.21452166,241.7887816,0,0.068506532,,,,,
50.5204613,14.97332529,14.61208613,50,11.21979139,241.8572881,0,0.068506532,,,,,
50.52047028,14.97332611,14.60491539,50,11.22506112,241.9257946,0,0.068506532,,,,,
50.52047925,14.97332693,14.59774466,50,11.23033086,241.9943012,0,0.068506532,,,,,
50.52048823,14.97332775,14.60445381,50,11.15542108,242,0.02526592,0.005698843,,,,,
50.5204972,14.97332856,14.61242234,50,11.07323623,242,0,0,,,,,
50.52050618,14.97332938,14.62039087,50,10.99105137,242,0,0,,,,,
50.52051515,14.97333025,14.6283594,50,10.92857143,242,0.890165843,0,,,,uncontrolled,crossing
50.52052412,14.97333128,14.63632793,50,10.92857143,242,0,0,,,,,
50.52053308,14.97333232,14.64429647,50,10.92857143,242,0,0,,,,,
50.52054205,14.97333335,14.652265,50,10.92857143,242,0,0,,,,,
50.52055101,14.97333439,14.66023353,50,10.92857143,242,0,0,,,,,
50.52055998,14.97333542,14.66820206,50,10.92857143,242,0,0,,,,,
50.52056894,14.97333645,14.6761706,50,10.92857143,242,0,0,,,,,
50.52057791,14.97333749,14.68413913,50,10.92857143,242,0,0,,,,,
50.52058687,14.97333852,14.69210766,50,10.92857143,242,0,0,,,,,
50.52059584,14.97333956,14.70007619,50,10.92857143,242,0,0,,,,,
50.5206048,14.97334059,14.70804472,50,10.92857143,242,0,0,,,,,
50.52061377,14.97334163,14.71601326,50,10.92857143,242,0,0,,,,,
50.52062273,14.97334269,14.72398179,50,11.00122606,241.9075305,0.202777169,-0.092469532,,,,,
50.5206317,14.97334378,14.73195032,50,11.11481286,241.7629654,0,-0.144565022,,,,,
50.52064066,14.97334486,14.73991885,50,11.22839967,241.6184004,0,-0.144565022,,,,,
50.52064962,14.97334595,14.74788738,50,11.34198647,241.4738354,0,-0.144565022,,,,,
50.52065859,14.97334703,14.75585592,50,11.45557327,241.3292704,0,-0.144565022,,,,,
50.52066755,14.97334811,14.76382445,50,11.56916008,241.1847054,0,-0.144565022,,,,,
50.52067651,14.9733492,14.77179298,50,11.68274688,241.0401403,0,-0.144565022,,,,,
50.52068547,14.97335028,14.77976151,50,11.79633368,240.8955753,0,-0.144565022,,,,,
50.52069444,14.97335137,14.78773004,50,11.90992048,240.7510103,0,-0.144565022,,,,,
50.5207034,14.97335245,14.79569858,50,12.02350729,240.6064453,0,-0.144565022,,,,,
50.52071236,14.97335354,14.80366711,50,12.13709409,240.4618802,0,-0.144565022,,,,,
50.52072133,14.97335462,14.81163564,50,12.25068089,240.3173152,0,-0.144565022,,,,,
50.52073029,14.9733557,14.81960417,50,12.3642677,240.1727502,0,-0.144565022,,,,,
50.52073925,14.97335679,14.8275727,50,12.4778545,240.0281852,0,-0.144565022,,,,,
50.52074818,14.97335844,14.83554124,50,12.5,240,2.856395757,-0.028185184,,,,,
50.52075708,14.97336042,14.84350977,50,12.41838195,240,1.185775679,0,,,,,
50.52076597,14.97336249,14.8514783,50,12.29899407,240,0,0,,,,,
50.52077486,14.97336456,14.85944683,50,12.1796062,240,0,0,,,,,
50.52078375,14.97336663,14.86741536,50,12.06021832,240,0,0,,,,,
50.52079265,14.97336871,14.8753839,50,11.94083044,240,0,0,,,,,
50.52080154,14.97337078,14.88335243,50,11.82144256,240,0,0,,,,,
50.52081043,14.97337285,14.89132096,50,11.70205468,240,0,0,,,,,
50.52081932,14.97337492,14.89928949,50,11.5826668,240,0,0,,,,,
50.52082821,14.973377,14.90725803,50,11.46327893,240,0,0,,,,,
50.52083711,14.97337907,14.91522656,50,11.34389105,240,0,0,,,,,
50.520846,14.97338114,14.92319509,50,11.22450317,240,0,0,,,,,
50.52085489,14.97338322,14.93116362,50,11.10511529,240,0,0,,,,,
50.52086378,14.97338529,14.93913215,50,10.98572741,240,0,0,,,,,
50.52087268,14.97338736,14.94710069,50,10.86633953,240,0,0,,,,,
50.52088157,14.97338943,14.95506922,50,10.74695165,240,0,0,,,,,
50.52089046,14.97339147,15.01702867,50,10.75566993,240,0.196561598,0,,,,,
50.52089936,14.9733935,15.09932511,50,10.81264252,240,0,0,,,,,
50.52090826,14.97339552,15.18162156,50,10.86961512,240,0,0,,,,,
50.52091715,14.97339754,15.26391801,50,10.92658771,240,0,0,,,,,
